FareType	DollarFare	PointsFare
LOWEST	131.2	0
POINTS	131.2	3800
LOWEST	314.2	0
POINTS	278.2	21200
LOWEST	66.2	0
POINTS	66.2	3900
LOWEST	196.2	0
POINTS	196.2	13500
LOWEST	92.2	0
POINTS	92.2	5800
LOWEST	75.2	0
POINTS	75.2	4600
LOWEST	63.2	0
POINTS	63.2	3700
LOWEST	101.2	0
POINTS	101.2	6500
LOWEST	84.1	0
POINTS	84.1	4200
LOWEST	138.4	0
POINTS	138.4	7200
LOWEST	238.2	0
POINTS	238.2	16600
LOWEST	133.2	0
POINTS	133.2	8900
LOWEST	117.1	0
POINTS	117.1	4800
LOWEST	124.2	0
POINTS	124.2	8200
LOWEST	98.1	0
POINTS	98.1	5200
LOWEST	216.1	0
POINTS	216.1	13200
LOWEST	33.2	0
POINTS	33.2	1500
LOWEST	109.46	0
POINTS	109.46	3800
LOWEST	197.2	0
POINTS	197.2	13600
LOWEST	206.1	0
POINTS	206.1	12500
LOWEST	138.2	0
POINTS	138.2	9200
LOWEST	195.46	0
POINTS	195.46	6900
LOWEST	88.98	0
POINTS	88.98	5600
LOWEST	131.2	0
POINTS	131.2	8700
LOWEST	121.1	0
POINTS	121.1	6900
LOWEST	75.2	0
POINTS	75.2	4600
LOWEST	153.86	0
POINTS	153.86	5500
LOWEST	158.82	0
POINTS	158.82	7800
LOWEST	116.1	0
POINTS	116.1	5500
LOWEST	332.4	0
POINTS	332.4	20300
LOWEST	223.2	0
POINTS	223.2	15500
LOWEST	241.58	0
POINTS	241.58	14600
LOWEST	156.2	0
POINTS	156.2	10600
LOWEST	385.16	0
POINTS	385.16	19000
LOWEST	210.46	0
POINTS	210.46	7900
LOWEST	278.82	0
POINTS	278.82	16600
LOWEST	144.46	0
POINTS	144.46	6300
LOWEST	336.98	0
POINTS	336.98	28100
LOWEST	567.16	0
POINTS	567.16	35500
LOWEST	157.2	0
POINTS	157.2	10600
LOWEST	158.2	0
POINTS	158.2	10700
LOWEST	91.2	0
POINTS	91.2	5800
LOWEST	207.8	0
POINTS	207.8	7400
LOWEST	460.59	0
POINTS	460.59	27100
LOWEST	98.1	0
POINTS	98.1	3400
LOWEST	59.98	0
POINTS	59.98	3400
LOWEST	136.2	0
POINTS	136.2	9100
LOWEST	152.2	0
POINTS	152.2	10300
LOWEST	128.1	0
POINTS	128.1	7500
LOWEST	372.46	0
POINTS	372.46	18000
LOWEST	811.03	0
POINTS	811.03	74400
LOWEST	104.46	0
POINTS	104.46	3400
LOWEST	152.2	0
POINTS	152.2	10300
LOWEST	164.19	0
POINTS	164.19	11200
LOWEST	39.2	0
POINTS	39.2	1900
LOWEST	223.86	0
POINTS	223.86	7800
LOWEST	192.1	0
POINTS	192.1	8900
LOWEST	134.2	0
POINTS	134.2	8900
LOWEST	118.1	0
POINTS	118.1	6700
LOWEST	162.2	0
POINTS	162.2	11000
LOWEST	208.4	0
POINTS	208.4	11100
LOWEST	213.16	0
POINTS	213.16	8000
LOWEST	138.56	0
POINTS	138.56	4500
LOWEST	289.46	0
POINTS	289.46	13800
LOWEST	134.1	0
POINTS	134.1	7900
LOWEST	114.6	0
POINTS	114.6	6300
LOWEST	195.4	0
POINTS	195.4	10100
LOWEST	102.46	0
POINTS	102.46	3200
LOWEST	139.1	0
POINTS	139.1	5000
LOWEST	289.2	0
POINTS	289.2	22000
LOWEST	113.1	0
POINTS	113.1	7700
LOWEST	212.59	0
POINTS	212.59	6700
LOWEST	410.98	0
POINTS	410.98	41800
LOWEST	210.24	0
POINTS	210.24	8000
LOWEST	256.61	0
POINTS	256.61	13200
LOWEST	296.06	0
POINTS	296.06	13000
LOWEST	696.8	0
POINTS	696.8	61900
LOWEST	137.2	0
POINTS	137.2	9200
LOWEST	75.2	0
POINTS	75.2	4600
LOWEST	250.26	0
POINTS	250.26	9100
LOWEST	164.19	0
POINTS	164.19	11200
LOWEST	121.99	0
POINTS	121.99	4700
LOWEST	162.98	0
POINTS	162.98	11100
LOWEST	314.2	0
POINTS	278.2	21200
LOWEST	90.2	0
POINTS	90.2	5700
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	172.2	0
POINTS	172.2	11800
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	137.2	0
POINTS	137.2	9200
LOWEST	157.2	0
POINTS	157.2	10600
LOWEST	220.2	0
POINTS	220.2	15300
LOWEST	188.2	0
POINTS	188.2	12900
LOWEST	461.36	0
POINTS	461.36	24800
LOWEST	82.2	0
POINTS	82.2	5100
LOWEST	132.2	0
POINTS	132.2	8800
LOWEST	259.98	0
POINTS	259.98	18300
LOWEST	151.2	0
POINTS	151.2	10200
LOWEST	151.46	0
POINTS	151.46	6900
LOWEST	229.1	0
POINTS	229.1	14900
LOWEST	666.13	0
POINTS	666.13	54100
LOWEST	121.1	0
POINTS	121.1	6900
LOWEST	83.2	0
POINTS	83.2	5200
LOWEST	270.87	0
POINTS	270.87	13700
LOWEST	179.2	0
POINTS	179.2	12300
LOWEST	144.46	0
POINTS	144.46	3000
LOWEST	227.2	0
POINTS	227.2	15800
LOWEST	168.98	0
POINTS	168.98	11500
LOWEST	248.2	0
POINTS	248.2	20400
LOWEST	138.82	0
POINTS	138.82	6300
LOWEST	163.5	0
LOWEST	158.2	0
POINTS	158.2	10700
LOWEST	62.6	0
POINTS	62.6	4300
LOWEST	196.71	0
POINTS	196.71	8900
LOWEST	104.46	0
POINTS	104.46	3400
LOWEST	133.2	0
POINTS	133.2	8900
LOWEST	164.69	0
POINTS	164.69	7800
LOWEST	168.36	0
POINTS	168.36	5200
LOWEST	39.2	0
POINTS	39.2	1900
LOWEST	204.96	0
POINTS	204.96	5200
LOWEST	635.24	0
POINTS	635.24	50800
LOWEST	422.06	0
POINTS	422.06	22800
LOWEST	749.06	0
POINTS	749.06	61300
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	158.2	0
POINTS	158.2	10700
LOWEST	261.56	0
POINTS	261.56	11100
LOWEST	291.46	0
POINTS	291.46	16200
LOWEST	62.1	0
POINTS	62.1	3900
LOWEST	133.2	0
POINTS	133.2	8900
LOWEST	178.2	0
POINTS	178.2	12200
LOWEST	215.76	0
POINTS	215.76	6900
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	172.59	0
POINTS	172.59	3800
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	592.46	0
POINTS	592.46	39700
LOWEST	120.8	0
POINTS	120.8	3000
LOWEST	73.2	0
POINTS	73.2	4400
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	162.2	0
POINTS	162.2	11000
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	75.2	0
POINTS	75.2	4600
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	179.96	0
POINTS	179.96	8000
LOWEST	184.2	0
POINTS	184.2	12600
LOWEST	150.2	0
POINTS	150.2	10100
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	195.59	0
POINTS	195.59	5500
LOWEST	137.2	0
POINTS	137.2	9200
LOWEST	171.2	0
POINTS	171.2	11700
LOWEST	216.69	0
POINTS	216.69	11500
LOWEST	249.96	0
POINTS	249.96	13200
LOWEST	143.1	0
POINTS	143.1	8600
LOWEST	65.2	0
POINTS	65.2	3800
LOWEST	164.2	0
POINTS	164.2	4300
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	172.2	0
POINTS	172.2	11800
LOWEST	358.96	0
POINTS	358.96	18600
LOWEST	120.2	0
POINTS	120.2	7900
LOWEST	141.2	0
POINTS	141.2	9500
LOWEST	606.96	0
POINTS	606.96	51000
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	62.1	0
POINTS	62.1	3900
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	263.2	0
POINTS	263.2	18500
LOWEST	176.48	0
POINTS	176.48	12400
LOWEST	114.2	0
POINTS	114.2	7500
LOWEST	58.2	0
POINTS	58.2	3300
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	340.1	0
POINTS	340.1	22000
LOWEST	85.2	0
POINTS	85.2	5300
LOWEST	191.2	0
POINTS	191.2	13200
LOWEST	68.1	0
POINTS	68.1	3000
LOWEST	140.2	0
POINTS	140.2	9400
LOWEST	56.2	0
POINTS	56.2	3200
LOWEST	206.2	0
POINTS	206.2	14300
LOWEST	108.2	0
POINTS	108.2	7000
LOWEST	367.46	0
POINTS	367.46	19400
LOWEST	153.2	0
POINTS	153.2	10300
LOWEST	213.2	0
POINTS	213.2	14800
LOWEST	162.98	0
POINTS	162.98	11100
LOWEST	155.2	0
POINTS	155.2	10500
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	570.29	0
POINTS	570.29	47100
LOWEST	91.2	0
POINTS	91.2	5800
LOWEST	220.2	0
POINTS	220.2	15300
LOWEST	211.48	0
POINTS	211.48	15000
LOWEST	253.8	0
POINTS	253.8	10800
LOWEST	152.2	0
POINTS	152.2	10300
LOWEST	83.2	0
POINTS	83.2	5200
LOWEST	159	0
LOWEST	114.1	0
POINTS	114.1	6400
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	172.2	0
POINTS	172.2	11800
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	175.2	0
POINTS	175.2	12000
LOWEST	123.21	0
POINTS	123.21	8100
LOWEST	201.98	0
POINTS	201.98	14000
LOWEST	138.2	0
POINTS	138.2	9200
LOWEST	268.2	0
POINTS	268.2	20400
LOWEST	129.2	0
POINTS	129.2	8600
LOWEST	319.2	0
POINTS	319.2	22600
LOWEST	102.2	0
POINTS	102.2	6600
LOWEST	131.2	0
POINTS	131.2	8700
LOWEST	131.7	0
POINTS	131.7	8900
LOWEST	73.2	0
POINTS	73.2	4400
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	89.2	0
POINTS	89.2	5600
LOWEST	48.2	0
POINTS	48.2	2600
LOWEST	264.96	0
POINTS	264.96	12600
LOWEST	77.2	0
POINTS	77.2	4700
LOWEST	95.2	0
POINTS	95.2	6000
LOWEST	98.2	0
POINTS	98.2	6300
LOWEST	124.98	0
POINTS	121.98	8000
LOWEST	108.2	0
POINTS	108.2	7000
LOWEST	172.1	0
POINTS	172.1	10700
LOWEST	308.76	0
POINTS	308.76	14000
LOWEST	48.98	0
POINTS	48.98	2600
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	78.1	0
POINTS	78.1	3800
LOWEST	144.2	0
POINTS	144.2	9700
LOWEST	174.98	0
POINTS	174.98	12000
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	368.2	0
POINTS	368.2	33800
LOWEST	146.1	0
POINTS	146.1	7700
LOWEST	130.2	0
POINTS	130.2	8600
LOWEST	244.1	0
POINTS	244.1	15300
LOWEST	228.2	0
POINTS	228.2	15900
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	85.2	0
POINTS	85.2	5300
LOWEST	108.2	0
POINTS	108.2	7000
LOWEST	77.2	0
POINTS	77.2	4700
LOWEST	163.2	0
POINTS	163.2	11100
LOWEST	112.2	0
POINTS	112.2	7300
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	279.98	0
POINTS	279.98	21300
LOWEST	141.2	0
POINTS	141.2	9500
LOWEST	318.2	0
POINTS	318.2	32000
LOWEST	150.2	0
POINTS	150.2	10100
LOWEST	165.21	0
POINTS	165.21	11200
LOWEST	83.7	0
POINTS	83.7	5300
LOWEST	114.2	0
POINTS	114.2	7500
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	48.98	0
POINTS	48.98	2600
LOWEST	151.2	0
POINTS	151.2	10200
LOWEST	78.19	0
POINTS	78.19	4800
LOWEST	159.2	0
POINTS	159.2	10800
LOWEST	198.2	0
POINTS	198.2	13700
LOWEST	181.98	0
POINTS	181.98	12500
LOWEST	76.2	0
POINTS	76.2	4600
LOWEST	60.2	0
POINTS	60.2	3500
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	78.19	0
POINTS	78.19	4800
LOWEST	78.19	0
POINTS	78.19	4800
LOWEST	147.98	0
POINTS	147.98	10000
LOWEST	143.1	0
POINTS	143.1	8600
LOWEST	98.2	0
POINTS	98.2	6300
LOWEST	243.4	0
POINTS	243.4	13700
LOWEST	213.1	0
POINTS	213.1	10500
LOWEST	224.96	0
POINTS	224.96	8800
LOWEST	237.2	0
POINTS	237.2	16600
LOWEST	121.4	0
POINTS	121.4	6000
LOWEST	114.2	0
POINTS	114.2	7500
LOWEST	130.2	0
POINTS	130.2	8600
LOWEST	59.98	0
POINTS	59.98	3400
LOWEST	50.2	0
POINTS	50.2	2700
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	89.2	0
POINTS	89.2	5600
LOWEST	106.2	0
POINTS	106.2	6900
LOWEST	178.2	0
POINTS	178.2	12200
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	81.2	0
POINTS	81.2	5000
LOWEST	172.2	0
POINTS	172.2	11800
LOWEST	153.1	0
POINTS	153.1	8200
LOWEST	123.21	0
POINTS	123.21	8100
LOWEST	159.2	0
POINTS	159.2	10800
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	113.2	0
POINTS	113.2	7400
LOWEST	119.2	0
POINTS	119.2	7800
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	116.7	0
POINTS	116.7	7800
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	181.2	0
POINTS	181.2	12400
LOWEST	108.1	0
POINTS	108.1	6000
LOWEST	274.2	0
POINTS	274.2	19300
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	120.2	0
POINTS	120.2	7900
LOWEST	108.1	0
POINTS	108.1	6000
LOWEST	130.1	0
POINTS	130.1	7600
LOWEST	119.2	0
POINTS	119.2	7800
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	89.2	0
POINTS	89.2	5600
LOWEST	157.2	0
POINTS	157.2	10600
LOWEST	263.2	0
POINTS	263.2	18500
LOWEST	114.1	0
POINTS	114.1	6400
LOWEST	190.4	0
POINTS	190.4	9800
LOWEST	140.2	0
POINTS	140.2	9400
LOWEST	138.2	0
POINTS	138.2	9200
LOWEST	124.98	0
POINTS	121.98	8000
LOWEST	172.98	0
POINTS	172.98	11800
LOWEST	168.1	0
POINTS	168.1	10400
LOWEST	156.2	0
POINTS	156.2	10600
LOWEST	143.1	0
POINTS	143.1	8600
LOWEST	169.4	0
POINTS	169.4	8200
LOWEST	162.4	0
POINTS	162.4	7700
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	208.21	0
POINTS	208.21	14400
LOWEST	271.2	0
POINTS	271.2	19100
LOWEST	162.4	0
POINTS	162.4	7700
LOWEST	93.1	0
POINTS	93.1	4900
LOWEST	123.21	0
POINTS	123.21	8100
LOWEST	136.1	0
POINTS	136.1	8000
LOWEST	222.11	0
POINTS	222.11	9900
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	164.6	0
POINTS	164.6	10000
LOWEST	130.1	0
POINTS	130.1	7600
LOWEST	111.2	0
POINTS	111.2	7200
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	254.98	0
POINTS	254.98	17900
LOWEST	175.2	0
POINTS	175.2	12000
LOWEST	378.2	0
POINTS	378.2	31700
LOWEST	263.47	0
POINTS	263.47	7800
LOWEST	209.66	0
POINTS	209.66	6700
LOWEST	257.28	0
POINTS	257.28	10500
LOWEST	103.6	0
POINTS	103.6	6000
LOWEST	103.6	0
POINTS	103.6	6000
LOWEST	269.86	0
POINTS	269.86	11600
LOWEST	63.6	0
POINTS	63.6	3000
LOWEST	258.06	0
POINTS	258.06	10900
LOWEST	206.1	0
POINTS	206.1	13200
LOWEST	168.1	0
POINTS	168.1	10400
LOWEST	236.76	0
POINTS	236.76	9500
LOWEST	114.1	0
POINTS	114.1	6400
LOWEST	155.6	0
POINTS	155.6	9800
LOWEST	88.2	0
POINTS	88.2	5500
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	134.2	0
POINTS	134.2	8900
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	179.2	0
POINTS	179.2	12300
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	61.2	0
POINTS	61.2	3500
LOWEST	133.2	0
POINTS	133.2	8900
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	229.1	0
POINTS	229.1	14900
LOWEST	159.2	0
POINTS	159.2	10800
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	174.6	0
POINTS	174.6	10000
LOWEST	258.2	0
POINTS	258.2	18100
LOWEST	56.2	0
POINTS	56.2	3200
LOWEST	257.2	0
POINTS	257.2	18000
LOWEST	78.19	0
POINTS	78.19	4800
LOWEST	151.6	0
POINTS	151.6	9500
LOWEST	143.1	0
POINTS	143.1	8600
LOWEST	148.2	0
POINTS	141.2	9500
LOWEST	109.2	0
POINTS	109.2	7100
LOWEST	156.98	0
POINTS	156.98	10600
LOWEST	152.98	0
POINTS	152.98	10300
LOWEST	119.82	0
POINTS	119.82	4900
LOWEST	107.2	0
POINTS	107.2	6900
LOWEST	274.2	0
POINTS	274.2	19300
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	98.2	0
POINTS	98.2	6300
LOWEST	88.2	0
POINTS	88.2	5500
LOWEST	71.2	0
POINTS	71.2	4300
LOWEST	105.1	0
POINTS	105.1	2500
LOWEST	88.2	0
POINTS	88.2	5500
LOWEST	109.2	0
POINTS	109.2	7100
LOWEST	88.2	0
POINTS	88.2	5500
LOWEST	187.2	0
POINTS	187.2	12900
LOWEST	59.98	0
POINTS	59.98	3400
LOWEST	73.1	0
POINTS	73.1	3400
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	63.2	0
POINTS	63.2	3700
LOWEST	67.2	0
POINTS	67.2	4000
LOWEST	76.2	0
POINTS	76.2	4600
LOWEST	138.2	0
POINTS	138.2	9200
LOWEST	194.46	0
POINTS	194.46	8200
LOWEST	116.2	0
POINTS	116.2	7600
LOWEST	150.36	0
POINTS	150.36	5200
LOWEST	145.6	0
POINTS	145.6	6000
LOWEST	191.2	0
POINTS	191.2	13200
LOWEST	128.2	0
POINTS	128.2	8500
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	184.4	0
POINTS	184.4	9300
LOWEST	332.4	0
POINTS	332.4	20300
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	222.66	0
POINTS	222.66	7700
LOWEST	103.2	0
POINTS	103.2	6600
LOWEST	148.2	0
POINTS	148.2	10000
LOWEST	137.4	0
POINTS	137.4	5800
LOWEST	129.2	0
POINTS	129.2	8600
LOWEST	174.2	0
POINTS	174.2	11900
LOWEST	94.2	0
POINTS	94.2	6000
LOWEST	103.2	0
POINTS	103.2	6600
LOWEST	148.2	0
POINTS	148.2	10000
LOWEST	173.5	0
POINTS	173.5	10400
LOWEST	213.1	0
POINTS	213.1	13800
LOWEST	228.2	0
POINTS	228.2	15900
LOWEST	93.2	0
POINTS	93.2	5900
LOWEST	163.2	0
POINTS	163.2	11100
LOWEST	165.1	0
POINTS	165.1	9100
LOWEST	131.2	0
POINTS	131.2	8700
LOWEST	226.1	0
POINTS	226.1	14700
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	128.1	0
POINTS	128.1	7500
LOWEST	155.1	0
POINTS	155.1	9500
LOWEST	99.2	0
POINTS	99.2	6300
LOWEST	136.1	0
POINTS	136.1	8000
LOWEST	84.2	0
POINTS	84.2	5200
LOWEST	98.99	0
POINTS	98.99	6300
LOWEST	77.2	0
POINTS	77.2	4700
LOWEST	73.2	0
POINTS	73.2	4400
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	302.86	0
POINTS	302.86	13700
LOWEST	209.6	0
POINTS	209.6	13400
LOWEST	104.82	0
POINTS	104.82	3800
LOWEST	190.6	0
POINTS	190.6	11200
LOWEST	241.82	0
POINTS	241.82	13900
LOWEST	236.98	0
POINTS	236.98	16600
LOWEST	131.2	0
POINTS	131.2	8700
LOWEST	169.1	0
POINTS	169.1	10500
LOWEST	147.1	0
POINTS	147.1	7800
LOWEST	184.96	0
POINTS	184.96	3800
LOWEST	117.2	0
POINTS	117.2	7700
LOWEST	103.1	0
POINTS	103.1	3800
LOWEST	66.2	0
POINTS	66.2	3900
LOWEST	156	0
POINTS	156	8400
LOWEST	85.2	0
POINTS	85.2	5300
LOWEST	54.2	0
POINTS	54.2	3000
LOWEST	155.2	0
POINTS	155.2	10500
LOWEST	248.79	0
POINTS	248.79	15100
LOWEST	138.2	0
POINTS	138.2	9200
LOWEST	308.1	0
POINTS	308.1	20000
LOWEST	183.2	0
POINTS	183.2	12600
LOWEST	33.2	0
POINTS	33.2	1500
LOWEST	167.59	0
POINTS	167.59	3400
LOWEST	83.2	0
POINTS	83.2	5200
LOWEST	148.2	0
POINTS	148.2	10000
LOWEST	145.1	0
POINTS	145.1	6900
LOWEST	147.68	0
POINTS	147.68	2500
LOWEST	147.2	0
POINTS	147.2	9900
LOWEST	141.1	0
POINTS	141.1	5200
LOWEST	152.2	0
POINTS	152.2	10300
LOWEST	181.2	0
POINTS	181.2	12400
LOWEST	147.2	0
POINTS	147.2	9900
LOWEST	112.2	0
POINTS	112.2	7300
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	221.2	0
POINTS	221.2	15400
LOWEST	114.4	0
POINTS	114.4	5500
LOWEST	164.19	0
POINTS	164.19	11200
LOWEST	124.2	0
POINTS	124.2	8200
LOWEST	123.1	0
POINTS	123.1	5200
LOWEST	164.19	0
POINTS	164.19	11200
LOWEST	143.2	0
POINTS	143.2	9600
LOWEST	88.2	0
POINTS	88.2	5500
LOWEST	101.7	0
POINTS	101.7	6600
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	73.2	0
POINTS	73.2	4400
LOWEST	68.2	0
POINTS	68.2	4000
LOWEST	113.1	0
POINTS	113.1	6300
LOWEST	188.2	0
POINTS	188.2	12900
LOWEST	136.58	0
POINTS	136.58	6900
LOWEST	178.1	0
POINTS	178.1	11200
LOWEST	104.46	0
POINTS	104.46	3400
LOWEST	202.2	0
POINTS	202.2	14000
LOWEST	131.2	0
POINTS	131.2	8700
LOWEST	172.2	0
POINTS	172.2	11800
LOWEST	160.2	0
POINTS	160.2	10900
LOWEST	175.2	0
POINTS	175.2	12000
LOWEST	169.4	0
POINTS	169.4	8200
LOWEST	99.2	0
POINTS	99.2	6300
LOWEST	185.82	0
POINTS	185.82	9800
LOWEST	253.8	0
POINTS	253.8	10800
LOWEST	68.1	0
POINTS	68.1	3000
LOWEST	48.98	0
POINTS	48.98	2600
LOWEST	101.4	0
POINTS	101.4	4500
LOWEST	238.2	0
POINTS	238.2	16600
LOWEST	104.82	0
POINTS	104.82	3800
LOWEST	160.2	0
POINTS	160.2	10900
LOWEST	145.1	0
POINTS	145.1	6900
LOWEST	174.2	0
POINTS	174.2	11900
LOWEST	230.2	0
POINTS	230.2	16000
LOWEST	92.2	0
POINTS	92.2	5800
LOWEST	98.1	0
POINTS	98.1	5200
LOWEST	176.1	0
POINTS	176.1	10300
LOWEST	134.2	0
POINTS	134.2	8900
LOWEST	109.46	0
POINTS	109.46	3800
LOWEST	227.2	0
POINTS	227.2	15800
LOWEST	116.1	0
POINTS	116.1	5800
LOWEST	177.76	0
POINTS	177.76	5800
LOWEST	138.98	0
POINTS	138.98	9300
LOWEST	121.1	0
POINTS	121.1	6900
LOWEST	159	0
LOWEST	72.2	0
POINTS	72.2	4300
LOWEST	153.86	0
POINTS	153.86	5500
LOWEST	126.2	0
POINTS	126.2	8300
LOWEST	104.82	0
POINTS	104.82	3800
LOWEST	116.1	0
POINTS	116.1	5500
LOWEST	96.2	0
POINTS	96.2	6100
LOWEST	263.2	0
POINTS	263.2	18500
LOWEST	101.2	0
POINTS	101.2	6500
LOWEST	144.58	0
POINTS	144.58	7500
LOWEST	214.98	0
POINTS	214.98	14900
LOWEST	441.97	0
POINTS	441.97	45100
LOWEST	320.2	0
POINTS	320.2	24500
LOWEST	158.2	0
POINTS	158.2	10700
LOWEST	119.2	0
POINTS	119.2	7800
LOWEST	161.2	0
POINTS	161.2	4000
LOWEST	133.2	0
POINTS	133.2	8900
LOWEST	460.59	0
POINTS	460.59	27100
LOWEST	98.1	0
POINTS	98.1	3400
LOWEST	123.1	0
POINTS	123.1	5200
LOWEST	284.29	0
POINTS	284.29	16300
LOWEST	63.2	0
POINTS	63.2	3700
LOWEST	263.2	0
POINTS	263.2	23800
LOWEST	372.46	0
POINTS	372.46	18000
LOWEST	104.46	0
POINTS	104.46	3400
LOWEST	159	0
LOWEST	209.21	0
POINTS	209.21	15700
LOWEST	48.98	0
POINTS	48.98	2600
LOWEST	159	0
LOWEST	239.2	0
POINTS	239.2	16700
LOWEST	223.86	0
POINTS	223.86	7800
LOWEST	192.1	0
POINTS	192.1	8900
LOWEST	92.2	0
POINTS	92.2	5800
LOWEST	118.1	0
POINTS	118.1	6700
LOWEST	261.24	0
POINTS	261.24	11800
LOWEST	136.2	0
POINTS	136.2	9100
LOWEST	167.4	0
POINTS	167.4	8000
LOWEST	138.56	0
POINTS	138.56	4500
LOWEST	702.86	0
POINTS	702.86	55100
LOWEST	242.46	0
POINTS	242.46	11500
LOWEST	494.46	0
POINTS	494.46	31200
LOWEST	116.1	0
POINTS	116.1	6600
LOWEST	74.6	0
POINTS	74.6	3400
LOWEST	162.4	0
POINTS	162.4	7700
LOWEST	102.46	0
POINTS	102.46	3200
LOWEST	129.1	0
POINTS	129.1	4300
LOWEST	321.2	0
POINTS	321.2	26700
LOWEST	312.56	0
POINTS	312.56	14100
LOWEST	67.1	0
POINTS	67.1	4300
LOWEST	232.59	0
POINTS	232.59	8200
LOWEST	245.98	0
POINTS	245.98	17200
LOWEST	256.61	0
POINTS	256.61	13200
LOWEST	90.1	0
POINTS	90.1	4600
LOWEST	137.2	0
POINTS	137.2	9200
LOWEST	97.2	0
POINTS	97.2	6200
LOWEST	640.56	0
POINTS	640.56	42900
LOWEST	337.21	0
POINTS	337.21	28100
LOWEST	121.99	0
POINTS	121.99	4700
LOWEST	222.98	0
POINTS	222.98	15500
LOWEST	570.29	0
POINTS	570.29	47100
LOWEST	274.2	0
POINTS	274.2	19300
LOWEST	83.2	0
POINTS	83.2	5200
LOWEST	236.2	0
POINTS	236.2	16500
LOWEST	104.2	0
POINTS	104.2	6700
LOWEST	157.2	0
POINTS	157.2	10600
LOWEST	286.06	0
POINTS	286.06	12700
LOWEST	113.2	0
POINTS	113.2	7400
LOWEST	130.2	0
POINTS	130.2	8600
LOWEST	59.2	0
POINTS	59.2	3400
LOWEST	186.2	0
POINTS	186.2	12800
LOWEST	259.98	0
POINTS	259.98	18300
LOWEST	165.46	0
POINTS	165.46	7900
LOWEST	261.1	0
POINTS	261.1	17300
LOWEST	424.63	0
POINTS	424.63	25100
LOWEST	143.1	0
POINTS	143.1	8600
LOWEST	242.87	0
POINTS	242.87	11600
LOWEST	147.2	0
POINTS	147.2	9900
LOWEST	147.2	0
POINTS	147.2	9900
LOWEST	140.2	0
POINTS	140.2	9400
LOWEST	144.46	0
POINTS	144.46	3000
LOWEST	127.2	0
POINTS	127.2	8400
LOWEST	158.98	0
POINTS	158.98	10800
LOWEST	369.2	0
POINTS	369.2	37400
LOWEST	50.6	0
POINTS	50.6	3400
LOWEST	150.2	0
POINTS	150.2	10100
LOWEST	175.71	0
POINTS	175.71	7500
LOWEST	129.46	0
POINTS	129.46	5200
LOWEST	143.89	0
POINTS	143.89	6300
LOWEST	191.96	0
POINTS	191.96	6700
LOWEST	204.96	0
POINTS	204.96	5200
LOWEST	118.2	0
POINTS	118.2	7800
LOWEST	519.86	0
